rev_util,age,debt_ratio,monthly_inc,open_credit,late,inc_per_dep,relationship_status,dlq_2yrs
0.977593422,47.0,0.396772859,7250.0,6.0,none,2416.6666666666665,family,0
0.020413512,59.0,0.224899075,15357.0,11.0,none,15357.0,single,0
0.718705378,28.0,0.170125614,3661.0,4.0,none,1830.5,couple,0
0.262838369,70.0,0.538187009,1400.0,4.0,none,1400.0,single,0
0.690359744,42.0,0.292695526,9678.0,5.0,none,2419.5,2_kids,0
0.606876625,27.0,0.308694335,3300.0,9.0,none,1650.0,couple,0
0.141671217,62.0,0.420082258,7050.0,22.0,none,3525.0,couple,0
0.045708828,42.0,0.34404708,6626.0,12.0,none,6626.0,single,0
0.047828685,46.0,0.005463817,8235.0,10.0,none,8235.0,single,0
0.281348051,43.0,0.094798553,8016.0,4.0,none,1603.2,extended_family,0
0.305642766,56.0,0.318981236,17000.0,15.0,none,17000.0,single,0
0.142620944,55.0,0.795693412,3900.0,22.0,low,1950.0,couple,0
0.11819606,39.0,929.0,1.0,3.0,none,0.5,couple,0
0.759869201,33.0,0.907043147,3151.0,9.0,low,1575.5,couple,0
0.027451581,53.0,0.288525631,6300.0,8.0,none,2100.0,family,0
0.604181008,36.0,0.526868283,4000.0,14.0,none,2000.0,couple,0
0.278036098,50.0,0.466284933,11700.0,9.0,none,11700.0,single,0
0.297683767,59.0,2.7995152,9900.0,13.0,none,3300.0,family,0
0.213385119,35.0,0.215254591,9583.0,7.0,none,4791.5,couple,0
0.642357721,31.0,1330.0,1.0,13.0,none,0.25,2_kids,0
0.121515139,59.0,0.147512109,4541.0,5.0,none,4541.0,single,0
0.022091951,52.0,0.325107716,5105.0,17.0,none,5105.0,single,0
0.280059161,36.0,0.458857082,9466.0,19.0,none,2366.5,2_kids,0
0.745564404,58.0,0.814382499,12250.0,15.0,low,12250.0,single,0
0.422082156,33.0,0.130217446,4000.0,10.0,none,4000.0,single,0
0.069388979,56.0,0.137938645,4530.0,10.0,none,4530.0,single,0
0.9999999,32.0,0.0,2600.0,0.0,none,2600.0,single,0
0.27864322,71.0,0.194626775,6550.0,18.0,none,3275.0,couple,0
0.122938531,72.0,0.241630056,6600.0,6.0,medium,6600.0,single,0
0.401926792,50.0,0.171193152,25000.0,13.0,none,12500.0,couple,0
0.011768741,60.0,0.557814062,3000.0,7.0,none,3000.0,unknown,0
0.168963784,63.0,0.3017415,8440.0,9.0,none,8440.0,single,0
0.185725799,67.0,0.184110423,9200.0,6.0,none,4600.0,couple,0
0.392443607,47.0,0.28579364,7200.0,16.0,none,3600.0,couple,0
0.954681773,38.0,0.330977418,5800.0,4.0,low,5800.0,single,0
0.0,62.0,0.235718384,12200.0,20.0,none,12200.0,single,0
0.715663562,33.0,0.193508691,6500.0,9.0,low,6500.0,single,0
0.00159192,80.0,0.157878118,3166.0,12.0,none,3166.0,single,0
0.90803395,43.0,0.123402556,2503.0,4.0,none,2503.0,single,0
0.810012257,43.0,0.121751825,6849.0,4.0,none,1369.8,extended_family,0
0.182027011,64.0,0.210902166,4200.0,19.0,none,4200.0,single,0
0.016534326,56.0,0.501931212,5436.0,14.0,none,2718.0,couple,0
0.413589581,55.0,1.205276175,1212.0,9.0,none,1212.0,single,0
0.270248159,31.0,0.07571169,1650.0,3.0,none,1650.0,single,0
0.0,68.0,0.06285767,10833.0,9.0,severe,10833.0,single,0
0.024453554,60.0,0.29304599,4500.0,11.0,none,4500.0,single,0
0.039518419,66.0,0.171417688,15750.0,5.0,none,15750.0,single,0
0.118076116,64.0,0.05876471,13000.0,3.0,none,13000.0,single,0
0.102254372,69.0,1.453563715,925.0,33.0,none,925.0,single,0
0.154085133,50.0,0.222271127,6815.0,7.0,medium,1363.0,extended_family,0
0.9999999,69.0,0.064184363,10500.0,9.0,none,10500.0,single,0
0.023730837,93.0,0.510134366,4390.0,8.0,none,4390.0,single,0
0.413548981,37.0,1.08687305,4166.0,17.0,none,1388.6666666666667,family,0
0.041411471,45.0,0.008456176,8750.0,3.0,none,2187.5,2_kids,0
0.89834906,54.0,0.483037355,8164.0,12.0,none,8164.0,single,0
0.750031328,38.0,0.392925228,4720.0,6.0,none,1573.3333333333333,family,0
0.132632473,64.0,0.238030917,13325.0,11.0,none,13325.0,unknown,0
0.049119395,53.0,0.218450028,14167.0,22.0,none,7083.5,couple,0
0.011017981,70.0,0.040816327,15924.0,7.0,none,15924.0,single,0
0.893308428,60.0,0.220942408,3819.0,8.0,none,3819.0,single,0
0.092123739,34.0,0.362987483,9666.0,6.0,none,4833.0,couple,0
0.9999999,24.0,0.0,1488.0,0.0,severe,1488.0,single,0
0.621660067,38.0,1.598771604,7000.0,16.0,none,2333.3333333333335,family,0
0.058752172,69.0,0.156287887,18145.0,11.0,low,9072.5,couple,0
0.000426661,73.0,0.006141428,5698.0,7.0,low,5698.0,single,0
0.018101011,56.0,0.345948257,4676.0,13.0,none,4676.0,single,0
0.015632015,71.0,0.005235602,2100.0,11.0,none,2100.0,single,0
0.464217915,30.0,0.187635394,6000.0,7.0,none,3000.0,couple,0
0.355596195,54.0,0.729057592,4583.0,13.0,none,4583.0,single,0
0.053198448,60.0,0.037711592,4666.0,16.0,none,4666.0,single,0
0.216654335,38.0,0.285988484,2083.0,4.0,none,2083.0,single,0
0.548679398,35.0,0.46102284,12083.0,10.0,none,2416.6,extended_family,0
0.669767152,32.0,0.372525495,5000.0,8.0,none,1250.0,2_kids,0
0.948992145,74.0,0.679654967,3361.0,10.0,none,3361.0,single,0
0.025003454,56.0,0.065337001,8723.0,14.0,none,2907.6666666666665,family,0
0.005167875,87.0,0.278215223,8000.0,16.0,none,4000.0,couple,0
0.320529276,39.0,0.708925263,6475.0,14.0,low,2158.3333333333335,family,0
0.210372839,30.0,0.147660154,2200.0,7.0,low,2200.0,unknown,0
0.847430514,31.0,0.419168821,5028.0,4.0,none,5028.0,single,0
0.0,65.0,0.23951486,10800.0,5.0,medium,10800.0,single,0
1.135507896,50.0,0.39346828,9583.0,6.0,none,4791.5,couple,0
0.016777713,66.0,0.326134773,5000.0,13.0,low,5000.0,single,0
0.010136133,57.0,0.696340732,8334.0,21.0,medium,8334.0,unknown,0
0.0,75.0,0.044471955,10500.0,3.0,none,10500.0,single,0
0.027241515,79.0,0.019536574,2200.0,5.0,none,2200.0,single,0
0.230353121,53.0,0.406063538,6200.0,14.0,none,3100.0,couple,0
0.118841282,38.0,2.06993007,1000.0,9.0,none,333.3333333333333,family,0
0.463300816,71.0,0.262664964,4697.0,5.0,none,2348.5,couple,0
0.017711682,78.0,0.010562052,2650.0,11.0,none,2650.0,single,0
0.467968802,30.0,0.24635993,5150.0,5.0,none,5150.0,single,0
0.397353373,40.0,0.467005999,5500.0,12.0,none,1833.3333333333333,family,0
0.0,57.0,0.005493298,4550.0,5.0,none,4550.0,single,0
0.200722771,42.0,0.347699214,4454.0,20.0,none,4454.0,single,0
0.766447813,30.0,0.285977374,3800.0,8.0,none,3800.0,single,0
0.9999999,29.0,0.167191188,2541.0,3.0,none,847.0,family,0
0.009264433,34.0,0.196170271,7258.0,4.0,none,2419.3333333333335,family,0
0.200058216,40.0,0.321799898,17600.0,12.0,none,17600.0,single,0
0.081648764,80.0,0.172557715,7666.0,11.0,none,3833.0,couple,0
0.403857481,64.0,0.058929405,15000.0,7.0,none,7500.0,couple,0
0.077336606,42.0,0.269804645,6500.0,26.0,none,6500.0,single,0
0.9999999,32.0,0.711605585,4583.0,4.0,none,2291.5,couple,0
0.149589483,55.0,0.126218404,6052.0,16.0,none,6052.0,single,0
0.078761438,38.0,0.324344796,6600.0,8.0,none,2200.0,family,0
0.035492387,81.0,0.206376414,5833.0,5.0,none,5833.0,unknown,0
0.004638824,69.0,0.001785395,5600.0,7.0,none,1866.6666666666667,family,0
0.009220068,85.0,0.236021118,8333.0,20.0,none,8333.0,single,0
0.650938432,29.0,0.209386282,3600.0,4.0,none,1800.0,couple,0
0.00582514,36.0,0.420352391,8342.0,8.0,none,2085.5,2_kids,0
0.391372173,50.0,0.079297452,11500.0,10.0,none,5750.0,couple,0
0.184694345,61.0,0.113153098,6583.0,8.0,low,6583.0,unknown,0
0.094044325,73.0,0.302914477,6278.0,5.0,none,6278.0,single,0
0.549450549,59.0,0.006397441,2500.0,2.0,none,2500.0,single,0
0.016898306,35.0,0.205224347,8000.0,13.0,none,4000.0,couple,0
0.081250767,46.0,0.197289491,4500.0,13.0,none,2250.0,couple,0
0.407897491,44.0,0.572085583,5000.0,6.0,none,1666.6666666666667,family,0
0.150237596,56.0,17.88118812,100.0,8.0,none,33.333333333333336,family,0
0.003780054,71.0,0.120461095,6939.0,4.0,none,3469.5,couple,0
0.269805999,36.0,0.701543739,4080.0,7.0,none,1360.0,family,0
0.171062753,38.0,0.483172276,3000.0,9.0,none,750.0,2_kids,0
0.9999999,68.0,0.216400911,438.0,1.0,none,438.0,single,0
0.381735363,33.0,0.728049446,5500.0,12.0,none,5500.0,single,0
0.402445249,53.0,0.22516416,9441.0,13.0,none,4720.5,couple,0
0.637009075,29.0,0.302821595,4500.0,8.0,none,2250.0,couple,0
0.118647041,50.0,0.017044975,11850.0,5.0,none,11850.0,single,0
0.0,59.0,0.133923788,28000.0,11.0,none,9333.333333333334,family,0
0.96981246,47.0,0.310440376,10104.0,8.0,none,10104.0,single,0
0.251304387,34.0,0.085142946,6400.0,8.0,none,6400.0,single,0
0.217561023,65.0,2.129405883,12000.0,9.0,none,6000.0,couple,0
0.184079321,34.0,0.483503299,5000.0,11.0,none,5000.0,single,0
0.034976223,38.0,0.706890396,2800.0,9.0,none,1400.0,couple,0
0.086598845,39.0,0.160604969,8330.0,9.0,none,2776.6666666666665,family,0
0.0,31.0,0.422636966,4982.0,6.0,none,4982.0,unknown,0
0.193595223,62.0,0.322337019,16550.0,7.0,none,5516.666666666667,family,0
0.9999999,46.0,4018.0,0.0,4.0,low,0.0,2_kids,0
0.170584222,57.0,0.101412339,18833.0,7.0,none,6277.666666666667,family,0
0.800995025,39.0,0.288406625,1750.0,5.0,severe,1750.0,single,0
0.112056584,40.0,0.0146269,8750.0,7.0,none,2916.6666666666665,family,0
0.008253289,43.0,0.47868274,3400.0,8.0,none,3400.0,single,0
0.659962114,58.0,0.433683867,12266.0,11.0,none,12266.0,single,0
0.087869078,44.0,1.10010587,8500.0,17.0,none,8500.0,single,0
0.035159179,57.0,0.332739761,3930.0,16.0,none,3930.0,single,0
0.801813212,28.0,0.420614139,4200.0,8.0,none,4200.0,single,0
0.884424827,62.0,1.171948052,1924.0,11.0,none,1924.0,single,0
0.070295777,65.0,0.15862731,4166.0,8.0,none,2083.0,couple,0
0.06597988,46.0,0.121692477,8200.0,10.0,none,2733.3333333333335,family,0
1.068493151,25.0,0.1299683,4100.0,2.0,low,4100.0,single,0
0.411165641,60.0,0.096204188,4583.0,7.0,none,4583.0,single,0
0.005907389,34.0,0.473253787,7458.0,5.0,none,7458.0,single,0
0.03098833,28.0,0.074923344,7500.0,12.0,low,1875.0,2_kids,0
0.042892704,63.0,0.254274858,6315.0,7.0,none,6315.0,single,0
0.26804623,36.0,0.3626,4999.0,14.0,none,4999.0,single,0
0.56138287,66.0,0.356832357,5290.0,6.0,none,5290.0,single,0
0.350468375,47.0,0.248715691,13625.0,15.0,none,6812.5,couple,0
0.194494597,47.0,0.673875131,5733.0,20.0,none,1911.0,family,0
0.4797981,39.0,0.290044372,16000.0,17.0,none,16000.0,single,0
0.032183202,40.0,0.086390127,8750.0,7.0,low,2916.6666666666665,family,0
0.586449028,61.0,0.477753708,6000.0,9.0,none,6000.0,single,0
0.042185726,62.0,0.413653477,14076.0,12.0,none,4692.0,family,0
0.003235199,68.0,0.187283682,7800.0,8.0,low,7800.0,single,0
0.877664133,40.0,0.35850161,6833.0,7.0,none,2277.6666666666665,family,0
0.479677774,61.0,0.727349545,10650.0,13.0,none,10650.0,single,0
0.371581112,79.0,1074.0,0.0,10.0,none,0.0,single,0
0.389826163,38.0,0.298280688,2500.0,4.0,low,2500.0,single,0
0.02741847,63.0,0.233764136,6189.0,5.0,none,1547.25,2_kids,0
0.141716567,44.0,0.145857643,5141.0,3.0,none,2570.5,couple,0
1.01996152,63.0,0.155639356,2916.0,8.0,severe,2916.0,single,0
0.677003892,55.0,0.692041061,7500.0,11.0,low,2500.0,family,0
0.012198709,64.0,0.275034771,2875.0,10.0,none,2875.0,single,0
0.654859219,22.0,0.142605116,3400.0,3.0,medium,1700.0,couple,0
0.024686729,53.0,0.068311195,1580.0,3.0,none,1580.0,single,0
0.012196321,38.0,0.069912609,800.0,11.0,none,800.0,single,0
0.001235258,78.0,0.000186916,5349.0,7.0,none,5349.0,single,0
0.962297554,49.0,0.351385945,25000.0,8.0,none,8333.333333333334,family,0
0.018788485,47.0,0.132889063,2550.0,8.0,none,2550.0,single,0
0.0,59.0,0.111305543,16000.0,5.0,none,16000.0,single,0
0.0,63.0,0.0,7600.0,3.0,none,7600.0,single,0
0.9999999,41.0,1.085434783,4599.0,5.0,none,1149.75,2_kids,0
0.17320141,45.0,0.073483775,26100.0,10.0,none,8700.0,family,0
0.429246267,59.0,0.381254316,15928.0,17.0,none,7964.0,couple,0
0.131736527,23.0,1.0,0.0,1.0,none,0.0,single,0
0.023308812,69.0,0.122058529,15000.0,13.0,none,15000.0,single,0
0.093871041,66.0,1288.0,1.0,20.0,none,1.0,single,0
0.148071524,71.0,0.179985001,12000.0,9.0,none,12000.0,single,0
0.162588826,38.0,0.407258988,8733.0,5.0,none,8733.0,single,0
0.113179054,57.0,0.33618966,3500.0,5.0,none,3500.0,single,0
0.100459969,78.0,0.327809645,4706.0,6.0,none,2353.0,couple,0
0.870283962,45.0,0.463192101,8000.0,8.0,none,8000.0,single,0
0.021121731,36.0,0.431106311,6480.0,9.0,none,6480.0,single,0
0.038969202,57.0,0.233784747,5611.0,4.0,none,5611.0,single,0
0.017213822,62.0,0.004587156,5667.0,7.0,none,5667.0,single,0
0.014802213,70.0,0.002150958,10227.0,4.0,none,10227.0,single,0
0.9999999,51.0,0.232451573,4800.0,3.0,none,1600.0,family,0
0.756899693,51.0,0.456517638,5300.0,7.0,none,2650.0,couple,0
0.02043092,63.0,0.156695606,19004.0,7.0,none,9502.0,couple,0
0.018851224,38.0,0.142208087,2200.0,15.0,none,2200.0,single,0
0.080284567,48.0,2419.0,0.0,6.0,none,0.0,2_kids,0
0.290300964,67.0,0.325188175,9166.0,16.0,none,4583.0,couple,0
0.9999999,62.0,0.355081967,3049.0,2.0,low,1016.3333333333334,family,0
0.024829195,41.0,0.351770559,3416.0,10.0,none,3416.0,unknown,0
0.077760076,37.0,0.254854087,8600.0,6.0,none,2150.0,2_kids,0
0.158926879,59.0,0.529501916,9134.0,13.0,none,4567.0,couple,0
0.0,36.0,0.023089983,2944.0,6.0,none,2944.0,single,0
0.034487963,29.0,0.089182164,5000.0,3.0,none,5000.0,single,0
0.18264457,55.0,0.37525355,1971.0,9.0,none,1971.0,single,0
0.07805562,61.0,0.212513884,2700.0,7.0,none,1350.0,couple,0
0.039878317,29.0,0.026086957,1494.0,3.0,none,1494.0,single,0
0.091205212,51.0,0.43766182,20083.0,9.0,none,6694.333333333333,family,0
0.473536717,58.0,0.18839779,9049.0,4.0,none,9049.0,single,0
0.153962701,43.0,0.442111578,5000.0,10.0,none,1666.6666666666667,family,0
0.53216469,44.0,0.314152411,4500.0,4.0,none,2250.0,couple,0
0.023026814,35.0,0.000666556,6000.0,4.0,none,6000.0,single,0
0.141325522,43.0,0.451711563,8500.0,8.0,none,8500.0,single,0
0.14638524,43.0,0.157845621,7500.0,20.0,none,7500.0,single,0
0.823627288,32.0,0.08041958,857.0,4.0,none,857.0,single,0
0.821921722,33.0,0.715953307,2569.0,5.0,none,513.8,extended_family,0
0.362290814,50.0,0.364807752,9700.0,17.0,none,3233.3333333333335,family,0
0.523448137,37.0,0.498300068,25000.0,11.0,none,8333.333333333334,family,0
0.253462995,34.0,0.660067986,5000.0,8.0,none,1666.6666666666667,family,0
0.435191125,49.0,0.492263747,4200.0,8.0,none,2100.0,couple,0
0.040493066,77.0,0.006839453,8333.0,9.0,none,8333.0,single,0
0.003974908,69.0,0.325345748,7302.0,7.0,none,7302.0,single,0
0.260708039,38.0,0.435870562,7632.0,11.0,low,2544.0,family,0
0.000545145,66.0,0.374711583,6500.0,18.0,none,3250.0,couple,0
0.031936128,21.0,0.0,0.0,1.0,none,0.0,single,0
0.135866029,30.0,0.115372116,3076.0,9.0,low,3076.0,unknown,0
0.1299935,44.0,0.358180202,6747.0,6.0,none,3373.5,couple,0
0.043477001,90.0,0.006284816,7000.0,13.0,none,7000.0,single,0
0.0,43.0,0.060997897,29000.0,6.0,none,14500.0,couple,0
0.0,77.0,0.335657834,2150.0,8.0,none,2150.0,single,0
0.510458159,48.0,1.094370634,7300.0,11.0,none,3650.0,couple,0
0.021659423,75.0,0.25793291,6617.0,10.0,none,3308.5,couple,0
0.043856312,59.0,0.363251738,3308.0,16.0,severe,1102.6666666666667,family,0
0.695543524,37.0,0.189685984,3916.0,5.0,none,979.0,2_kids,0
0.310518247,60.0,0.360493019,9167.0,23.0,none,9167.0,single,0
0.369421575,47.0,0.770891643,2500.0,8.0,none,2500.0,single,0
0.645409607,31.0,0.148362793,3450.0,4.0,none,3450.0,unknown,0
0.239549032,34.0,0.482542428,9250.0,8.0,none,9250.0,single,0
0.9999999,41.0,0.361925249,3718.0,4.0,none,1859.0,couple,0
0.733766116,53.0,0.378684545,8650.0,10.0,none,8650.0,single,0
0.517474126,48.0,0.209844182,20600.0,13.0,none,5150.0,2_kids,0
0.210091004,72.0,0.36899503,7243.0,12.0,none,7243.0,single,0
0.002388946,63.0,0.204294285,9500.0,7.0,none,9500.0,single,0
0.808595702,37.0,0.090275674,3300.0,2.0,none,3300.0,single,0
0.00564573,83.0,0.140437544,1416.0,2.0,none,1416.0,single,0
0.278630494,53.0,0.474600871,6200.0,12.0,none,3100.0,couple,0
0.258853044,71.0,0.591093117,5433.0,12.0,none,5433.0,single,0
0.768313458,52.0,0.575212394,2000.0,4.0,none,666.6666666666666,family,0
0.071653103,47.0,0.597567072,6000.0,10.0,none,6000.0,unknown,0
0.724654641,48.0,0.329910953,20550.0,10.0,low,5137.5,2_kids,0
0.142739198,61.0,0.034990792,3800.0,8.0,none,3800.0,single,0
0.014852899,81.0,0.000333222,3000.0,11.0,none,3000.0,single,0
0.237288136,45.0,0.046784174,10665.0,3.0,none,2133.0,extended_family,0
0.129319678,44.0,0.30786644,5300.0,12.0,none,1325.0,2_kids,0
0.626573764,35.0,0.580383923,6667.0,8.0,none,2222.3333333333335,family,0
0.285871413,40.0,160.5,1.0,8.0,none,0.2,extended_family,0
0.004323727,47.0,0.277198212,4025.0,12.0,none,4025.0,single,0
0.336310275,41.0,0.143457103,15000.0,11.0,none,15000.0,single,0
0.010103634,32.0,0.013398295,820.0,5.0,none,820.0,single,0
0.042296246,42.0,0.268591772,7583.0,13.0,none,1895.75,2_kids,0
0.073916921,44.0,0.1828594,7595.0,8.0,none,7595.0,single,0
0.043464486,44.0,0.555222253,11000.0,11.0,none,3666.6666666666665,family,0
0.9999999,34.0,0.218191471,5650.0,1.0,severe,1412.5,2_kids,0
0.0,62.0,0.883263463,3100.0,12.0,none,3100.0,single,0
0.626757076,67.0,0.561275451,5205.0,8.0,none,5205.0,single,0
0.70863853,64.0,0.358638743,1527.0,8.0,severe,1527.0,single,0
0.080654744,67.0,0.52790626,3242.0,22.0,none,3242.0,single,0
0.000288448,42.0,0.0,2882.0,3.0,none,2882.0,single,0
0.95170037,42.0,0.021449464,40000.0,6.0,none,40000.0,single,0
0.036181822,38.0,0.624163715,2540.0,10.0,low,846.6666666666666,family,0
0.160768309,61.0,0.234912239,12476.0,13.0,none,4158.666666666667,family,0
0.77290241,78.0,2.414651494,2811.0,21.0,none,2811.0,unknown,0
0.851489188,40.0,0.443268665,1700.0,5.0,severe,1700.0,single,0
0.000999667,29.0,0.121964097,3787.0,2.0,none,1262.3333333333333,family,0
0.170774865,52.0,0.261305038,10083.0,6.0,none,3361.0,family,0
0.700643115,35.0,0.311172207,4000.0,9.0,none,4000.0,unknown,0
0.916692142,53.0,1.21154193,5544.0,14.0,none,1848.0,family,0
0.064113876,30.0,0.248267898,1731.0,6.0,none,1731.0,single,0
0.9999999,25.0,0.365122616,1100.0,5.0,none,1100.0,single,0
0.083934393,49.0,0.042263849,15000.0,8.0,none,15000.0,single,0
0.118121412,37.0,1007.0,1.0,6.0,none,0.5,couple,0
0.011093038,34.0,0.164753795,2700.0,5.0,none,900.0,family,0
0.21169699,30.0,0.498692509,6500.0,8.0,medium,2166.6666666666665,family,0
0.088824,67.0,0.108284535,10416.0,7.0,low,10416.0,single,0
0.018465332,63.0,0.111223868,4926.0,5.0,none,2463.0,couple,0
0.131096256,60.0,0.279103686,7541.0,15.0,none,7541.0,single,0
0.038826862,50.0,0.575042882,2331.0,3.0,none,2331.0,single,0
0.006133445,63.0,696.0,0.0,11.0,none,0.0,single,0
0.249221978,34.0,0.054054054,2700.0,3.0,none,2700.0,single,0
0.018314826,39.0,0.2505434,6900.0,7.0,none,2300.0,family,0
0.703317656,59.0,0.117018481,11416.0,7.0,low,11416.0,single,0
1.136395453,64.0,1.748148656,14583.0,13.0,low,7291.5,couple,0
0.019252081,66.0,0.433925811,5175.0,13.0,none,5175.0,single,0
0.004274893,34.0,0.155669443,1560.0,8.0,none,1560.0,single,0
0.000539989,78.0,0.314634824,3600.0,5.0,none,3600.0,single,0
0.9999999,31.0,0.117829088,4200.0,1.0,none,4200.0,single,0
0.695748227,51.0,0.235554538,13100.0,6.0,low,13100.0,single,0
0.956472519,56.0,0.368773946,11483.0,9.0,none,3827.6666666666665,family,0
0.008449578,41.0,0.166574125,1800.0,10.0,none,900.0,couple,0
0.079496025,39.0,0.223662107,8333.0,5.0,none,8333.0,unknown,0
0.179775991,59.0,0.410726888,4250.0,9.0,none,4250.0,single,0
0.9999999,58.0,0.059948217,5020.0,5.0,none,5020.0,unknown,0
0.243674266,48.0,0.179979778,8900.0,10.0,none,1271.4285714285713,extended_family,0
0.088036479,88.0,0.010136692,6510.0,2.0,none,6510.0,unknown,0
0.029645649,66.0,0.008125055,11322.0,8.0,none,11322.0,single,0
0.9999999,53.0,0.533373331,6666.0,8.0,none,6666.0,single,0
0.301214642,62.0,0.550064277,7000.0,17.0,low,7000.0,single,0
0.854458217,28.0,0.921634796,2666.0,4.0,none,2666.0,single,0
0.998453768,35.0,0.143677244,6270.0,4.0,low,6270.0,single,0
0.412404873,75.0,0.186703029,13566.0,14.0,none,4522.0,family,0
0.796898993,46.0,0.478902359,10640.0,11.0,low,3546.6666666666665,family,0
0.139742646,47.0,0.268978444,3200.0,11.0,severe,1600.0,couple,0
0.269899532,47.0,779.5,1.0,4.0,none,0.25,2_kids,0
0.306836896,44.0,2240.0,0.0,12.0,none,0.0,single,0
0.9999999,64.0,0.0,15650.0,1.0,none,7825.0,couple,0
0.601782042,58.0,0.385623564,7400.0,7.0,none,3700.0,couple,0
0.073822877,46.0,0.409031414,4583.0,5.0,none,4583.0,single,0
0.022029193,55.0,0.005364545,4100.0,5.0,medium,4100.0,unknown,0
0.0,59.0,0.207597646,14951.0,4.0,none,7475.5,couple,0
0.314666939,51.0,0.479839493,15450.0,19.0,none,5150.0,family,0
0.0,57.0,0.0,10580.0,1.0,none,2645.0,2_kids,0
0.275279002,54.0,0.41866306,5175.0,13.0,none,1725.0,family,0
0.628189745,43.0,0.135154437,5600.0,4.0,none,2800.0,couple,0
0.03700493,49.0,0.254529255,10100.0,11.0,none,3366.6666666666665,family,0
0.140022164,47.0,0.200464893,12475.0,8.0,none,6237.5,couple,0
0.008009737,87.0,0.217963673,6000.0,11.0,none,6000.0,unknown,0
0.0,56.0,0.013525305,2291.0,4.0,none,2291.0,single,0
0.510738197,46.0,0.239420935,3591.0,5.0,none,3591.0,unknown,0
0.016721293,50.0,0.546272686,6666.0,4.0,none,2222.0,family,0
0.0,61.0,0.417844954,2050.0,5.0,none,1025.0,couple,0
0.0,41.0,0.0,5000.0,5.0,none,5000.0,single,0
0.157795434,54.0,0.038037018,5888.0,6.0,none,2944.0,couple,0
0.001999833,52.0,0.0,8000.0,5.0,none,8000.0,single,0
0.9999999,53.0,0.04443457,4500.0,2.0,none,1500.0,family,0
0.01731878,81.0,0.114844018,5833.0,14.0,none,5833.0,single,0
0.873607222,34.0,0.127204555,7200.0,4.0,none,2400.0,family,0
0.37514053,27.0,0.448443302,3500.0,10.0,none,3500.0,single,0
0.082251454,47.0,0.486001244,11250.0,7.0,none,11250.0,single,0
0.176957966,70.0,0.263212435,5789.0,8.0,none,5789.0,single,0
0.168289934,76.0,0.120208936,14166.0,10.0,none,14166.0,single,0
0.0,44.0,0.505399568,4166.0,6.0,none,2083.0,couple,0
0.008898482,44.0,0.928162746,4718.0,7.0,none,1572.6666666666667,family,0
0.243920727,48.0,0.280143971,5000.0,19.0,none,5000.0,single,0
0.879721218,41.0,0.956370247,6600.0,16.0,none,2200.0,family,0
0.789977429,87.0,0.706337687,6200.0,9.0,medium,3100.0,couple,0
0.9999999,39.0,0.283444387,1950.0,4.0,none,1950.0,unknown,0
0.317847365,25.0,0.024439014,4500.0,3.0,none,4500.0,single,0
0.067825486,53.0,0.226830849,10800.0,8.0,none,3600.0,family,0
0.166193924,59.0,0.307775378,8333.0,15.0,none,8333.0,single,0
0.099330913,59.0,0.100816531,6000.0,22.0,none,3000.0,couple,0
0.193795425,40.0,0.546981208,2500.0,10.0,low,2500.0,single,0
0.462075021,53.0,0.382558338,5870.0,16.0,low,2935.0,couple,0
0.659178931,39.0,0.285324697,5866.0,6.0,none,2933.0,couple,0
0.048469163,44.0,0.103403141,4583.0,4.0,none,4583.0,single,0
0.404230762,58.0,0.413094097,7300.0,14.0,none,3650.0,couple,0
0.021874512,39.0,0.186994609,11871.0,9.0,none,3957.0,family,0
0.115880649,64.0,0.751976285,7083.0,8.0,none,7083.0,single,0
0.042271854,54.0,0.339263804,4889.0,9.0,none,2444.5,couple,0
0.158722752,59.0,0.052973513,2000.0,4.0,none,1000.0,couple,0
0.369631883,45.0,0.201161316,14982.0,14.0,none,7491.0,couple,0
0.175079894,85.0,0.501666296,4500.0,9.0,none,4500.0,single,0
0.174241963,77.0,0.168924352,32333.0,7.0,none,16166.5,couple,0
0.548639817,35.0,0.684463107,5000.0,11.0,none,2500.0,couple,0
0.0,23.0,0.0,1500.0,5.0,low,1500.0,single,0
0.365457232,53.0,0.399847843,9200.0,8.0,none,3066.6666666666665,family,0
0.008898642,63.0,0.013623297,8000.0,17.0,none,2666.6666666666665,family,0
0.259314634,34.0,0.919349005,5529.0,16.0,none,5529.0,single,0
0.768286896,76.0,0.656126482,4300.0,8.0,none,4300.0,single,0
0.018040591,40.0,0.370638924,9515.0,9.0,low,4757.5,couple,0
0.052649117,22.0,0.004872107,820.0,3.0,none,820.0,single,0
0.086771635,31.0,0.258609198,4500.0,6.0,low,4500.0,single,0
0.0,58.0,0.243441267,4230.0,12.0,none,2115.0,couple,0
0.0,46.0,0.666115702,2419.0,10.0,severe,806.3333333333334,family,0
0.067568787,91.0,0.017757159,6250.0,4.0,none,6250.0,single,0
0.602955727,54.0,0.262918199,5708.0,7.0,none,1902.6666666666667,family,0
0.139291603,61.0,0.594110537,9100.0,22.0,low,9100.0,single,0
0.940882353,34.0,0.398629883,5400.0,4.0,none,2700.0,couple,0
0.125222529,58.0,0.245853429,8500.0,5.0,low,8500.0,single,0
0.0,32.0,0.835935873,4802.0,7.0,none,1600.6666666666667,family,0
0.157180582,46.0,0.421631531,12000.0,13.0,none,3000.0,2_kids,0
0.009524677,66.0,0.147067647,13333.0,10.0,none,13333.0,single,0
